			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
SH 190 Eastbound	00:50:00	Car	718	100.00	2307.10	3.21	125.51	0.17	2514.08	3.50			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	718	100.00	2307.10	3.21	125.51	0.17	2514.08	3.50			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	00:50:00	Car	1127	100.00	3915.30	3.47	247.76	0.22	4186.72	3.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1127	100.00	3915.30	3.47	247.76	0.22	4186.72	3.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	00:50:00	Car	11334	100.00	18159.48	1.60	4875.48	0.43	9031.78	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11334	100.00	18199.88	1.61	4887.42	0.43	9051.40	0.80			Truck	14	N/A	40.40	2.89	11.94	0.85	19.62	1.40			
US 75 Frontage Rd Southbound	00:50:00	Car	11409	100.00	17811.81	1.56	3842.32	0.34	9306.50	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11409	100.00	17846.01	1.56	3848.30	0.34	9325.66	0.82			Truck	11	N/A	34.20	3.11	5.99	0.54	19.16	1.74			
US 75 HOV Northbound	00:50:00	Car	106	100.00	666.40	6.29	16.51	0.16	673.66	6.36			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	106	100.00	666.40	6.29	16.51	0.16	673.66	6.36			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	00:50:00	Car	80	100.00	548.00	6.85	19.64	0.25	551.74	6.90			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	80	100.00	548.00	6.85	19.64	0.25	551.74	6.90			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	00:50:00	Car	6366	100.00	43021.51	6.76	9850.74	1.55	37077.30	5.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6366	100.00	43072.42	6.77	9854.42	1.55	37129.84	5.83			Truck	7	N/A	50.90	7.27	3.68	0.53	52.53	7.50			
US 75 Southbound	00:50:00	Car	6261	100.00	37928.81	6.06	3711.25	0.59	38667.21	6.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6261	100.00	37953.11	6.06	3713.06	0.59	38692.45	6.18			Truck	3	N/A	24.30	8.10	1.81	0.60	25.23	8.41			
Entire System	00:55:00	Car	63065	98.44	482621.34	7.65	96695.86	1.53	289823.22	4.60			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	997	1.56	9263.59	9.29	697.94	0.70	8989.91	9.02			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	64062	100.00	492499.97	7.69	97536.20	1.52	299143.72	4.67			Truck	15	N/A	614.90	40.99	142.40	9.49	330.62	22.04			
Greenville Ave Northbound	00:55:00	Car	4519	100.00	12425.90	2.75	2877.26	0.64	5967.50	1.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4519	100.00	12440.30	2.75	2880.84	0.64	5974.13	1.32			Truck	6	N/A	14.40	2.40	3.58	0.60	6.63	1.11			
Greenville Ave Southbound	00:55:00	Car	3189	100.00	8048.40	2.52	1503.46	0.47	4127.90	1.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3189	100.00	8062.70	2.53	1504.43	0.47	4135.83	1.30			Truck	5	N/A	14.30	2.86	0.97	0.19	7.92	1.58			
IH 635 Eastbound	00:55:00	Car	4096	100.00	18149.30	4.43	3876.33	0.95	16341.57	3.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4096	100.00	18149.30	4.43	3876.33	0.95	16341.57	3.99			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	00:55:00	Car	2834	100.00	9548.11	3.37	576.55	0.20	10231.45	3.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2834	100.00	9548.11	3.37	576.55	0.20	10231.45	3.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	00:55:00	Car	711	100.00	2312.90	3.25	125.91	0.18	2519.52	3.54			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	711	100.00	2312.90	3.25	125.91	0.18	2519.52	3.54			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	00:55:00	Car	1138	100.00	3943.70	3.47	248.82	0.22	4220.50	3.71			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1138	100.00	3943.70	3.47	248.82	0.22	4220.50	3.71			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	00:55:00	Car	11357	100.00	18168.49	1.60	4972.19	0.44	8981.76	0.79			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11357	100.00	18205.68	1.60	4984.73	0.44	8998.89	0.79			Truck	14	N/A	37.20	2.66	12.54	0.90	17.13	1.22			
US 75 Frontage Rd Southbound	00:55:00	Car	11428	100.00	18065.30	1.58	4062.33	0.36	9327.88	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11428	100.00	18097.20	1.58	4069.30	0.36	9344.82	0.82			Truck	14	N/A	31.90	2.28	6.96	0.50	16.94	1.21			
US 75 HOV Northbound	00:55:00	Car	110	100.00	682.00	6.20	16.58	0.15	695.05	6.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	110	100.00	682.00	6.20	16.58	0.15	695.05	6.32			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	00:55:00	Car	80	100.00	492.20	6.15	18.44	0.23	499.73	6.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	80	100.00	492.20	6.15	18.44	0.23	499.73	6.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	00:55:00	Car	6409	100.00	42905.09	6.69	9575.12	1.49	37271.67	5.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6409	100.00	42953.59	6.70	9578.72	1.49	37321.60	5.82			Truck	5	N/A	48.50	9.70	3.60	0.72	49.93	9.99			
US 75 Southbound	00:55:00	Car	6226	100.00	38048.39	6.11	3654.69	0.59	38866.67	6.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6226	100.00	38081.39	6.12	3657.02	0.59	38901.10	6.25			Truck	5	N/A	33.00	6.60	2.33	0.47	34.42	6.88			
Entire System	01:00:00	Car	62720	98.39	479957.31	7.65	95333.78	1.52	289172.78	4.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1025	1.61	9219.20	8.99	712.39	0.70	8929.09	8.71			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	63745	100.00	489836.50	7.68	96201.38	1.51	298449.94	4.68			Truck	11	N/A	660.00	60.00	155.21	14.11	348.03	31.64			
Greenville Ave Northbound	01:00:00	Car	4443	100.00	12157.60	2.74	2855.58	0.64	5809.89	1.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4443	100.00	12173.10	2.74	2859.44	0.64	5817.05	1.31			Truck	7	N/A	15.50	2.21	3.86	0.55	7.16	1.02			
Greenville Ave Southbound	01:00:00	Car	3244	100.00	7943.80	2.45	1477.79	0.46	4084.42	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3244	100.00	7960.49	2.45	1479.73	0.46	4093.07	1.26			Truck	7	N/A	16.70	2.39	1.94	0.28	8.65	1.24			
IH 635 Eastbound	01:00:00	Car	4086	100.00	17803.30	4.36	3534.33	0.86	16329.03	4.00			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4086	100.00	17803.30	4.36	3534.33	0.86	16329.03	4.00			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:00:00	Car	2800	100.00	9381.41	3.35	559.32	0.20	10063.07	3.59			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2800	100.00	9381.41	3.35	559.32	0.20	10063.07	3.59			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:00:00	Car	710	100.00	2237.40	3.15	122.58	0.17	2436.06	3.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	710	100.00	2237.40	3.15	122.58	0.17	2436.06	3.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:00:00	Car	1101	100.00	3864.20	3.51	245.46	0.22	4137.88	3.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1101	100.00	3864.20	3.51	245.46	0.22	4137.88	3.76			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:00:00	Car	11242	100.00	18141.00	1.61	4994.69	0.44	8946.86	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11242	100.00	18175.80	1.62	5006.74	0.45	8962.62	0.80			Truck	17	N/A	34.80	2.05	12.06	0.71	15.76	0.93			
US 75 Frontage Rd Southbound	01:00:00	Car	11266	100.00	18060.61	1.60	4095.69	0.36	9291.68	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11266	100.00	18081.82	1.60	4099.84	0.36	9303.43	0.83			Truck	15	N/A	21.20	1.41	4.16	0.28	11.75	0.78			
US 75 HOV Northbound	01:00:00	Car	108	100.00	663.80	6.15	15.91	0.15	682.82	6.32			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	108	100.00	663.80	6.15	15.91	0.15	682.82	6.32			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:00:00	Car	74	100.00	461.40	6.24	16.99	0.23	465.74	6.29			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	74	100.00	461.40	6.24	16.99	0.23	465.74	6.29			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:00:00	Car	6438	100.00	42984.19	6.68	9317.11	1.45	37690.73	5.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6438	100.00	43026.69	6.68	9321.86	1.45	37732.68	5.86			Truck	5	N/A	42.50	8.50	4.74	0.95	41.94	8.39			
US 75 Southbound	01:00:00	Car	6212	100.00	38010.30	6.12	3597.53	0.58	38918.71	6.27			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6212	100.00	38050.60	6.13	3600.45	0.58	38960.80	6.27			Truck	6	N/A	40.30	6.72	2.92	0.49	42.09	7.01			
Entire System	01:05:00	Car	63161	98.40	478140.62	7.57	94688.85	1.50	288874.94	4.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1026	1.60	9212.20	8.98	667.99	0.65	8966.79	8.74			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	64187	100.00	488076.88	7.60	95518.13	1.49	298223.03	4.65			Truck	12	N/A	724.00	60.33	161.30	13.44	381.25	31.77			
Greenville Ave Northbound	01:05:00	Car	4542	100.00	11958.60	2.63	2802.86	0.62	5719.51	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4542	100.00	11974.60	2.64	2806.87	0.62	5726.92	1.26			Truck	7	N/A	16.00	2.29	4.02	0.57	7.41	1.06			
Greenville Ave Southbound	01:05:00	Car	3195	100.00	7780.40	2.44	1424.17	0.45	4025.43	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3195	100.00	7798.00	2.44	1426.47	0.45	4034.77	1.26			Truck	8	N/A	17.60	2.20	2.30	0.29	9.33	1.17			
IH 635 Eastbound	01:05:00	Car	4165	100.00	18509.01	4.44	3801.60	0.91	16826.16	4.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4165	100.00	18509.01	4.44	3801.60	0.91	16826.16	4.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:05:00	Car	2779	100.00	9342.11	3.36	553.57	0.20	10026.54	3.61			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2779	100.00	9342.11	3.36	553.57	0.20	10026.54	3.61			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:05:00	Car	732	100.00	2286.50	3.12	124.37	0.17	2489.26	3.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	732	100.00	2286.50	3.12	124.37	0.17	2489.26	3.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:05:00	Car	1103	100.00	3776.40	3.42	240.52	0.22	4041.23	3.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1103	100.00	3776.40	3.42	240.52	0.22	4041.23	3.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:05:00	Car	11598	100.00	18454.60	1.59	5226.86	0.45	8993.07	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11598	100.00	18491.50	1.59	5239.76	0.45	9010.07	0.78			Truck	17	N/A	36.90	2.17	12.90	0.76	17.00	1.00			
US 75 Frontage Rd Southbound	01:05:00	Car	11270	100.00	18014.20	1.60	4102.76	0.36	9242.58	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11270	100.00	18030.20	1.60	4106.24	0.36	9251.41	0.82			Truck	11	N/A	16.00	1.45	3.47	0.32	8.83	0.80			
US 75 HOV Northbound	01:05:00	Car	96	100.00	597.80	6.23	15.05	0.16	613.69	6.39			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	96	100.00	597.80	6.23	15.05	0.16	613.69	6.39			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:05:00	Car	76	100.00	466.80	6.14	17.05	0.22	472.30	6.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	76	100.00	466.80	6.14	17.05	0.22	472.30	6.21			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:05:00	Car	6632	100.00	43192.69	6.51	9326.29	1.41	37933.26	5.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6632	100.00	43232.29	6.52	9331.06	1.41	37971.91	5.73			Truck	3	N/A	39.60	13.20	4.77	1.59	38.65	12.88			
US 75 Southbound	01:05:00	Car	6225	100.00	38075.73	6.12	3534.83	0.57	39102.66	6.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6225	100.00	38116.83	6.12	3537.67	0.57	39145.77	6.29			Truck	7	N/A	41.10	5.87	2.83	0.40	43.11	6.16			
Entire System	01:10:00	Car	63608	98.37	479787.81	7.54	95679.17	1.50	290356.94	4.56			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1051	1.63	9439.30	8.98	699.79	0.67	9172.23	8.73			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	64659	100.00	489997.53	7.58	96549.77	1.49	299938.28	4.64			Truck	15	N/A	770.30	51.35	170.81	11.39	409.24	27.28			
Greenville Ave Northbound	01:10:00	Car	4817	100.00	12436.00	2.58	2928.49	0.61	5938.15	1.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4817	100.00	12448.70	2.58	2930.96	0.61	5944.52	1.23			Truck	6	N/A	12.70	2.12	2.46	0.41	6.37	1.06			
Greenville Ave Southbound	01:10:00	Car	3081	100.00	7515.50	2.44	1385.11	0.45	3868.24	1.26			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3081	100.00	7537.90	2.45	1388.12	0.45	3879.83	1.26			Truck	8	N/A	22.40	2.80	3.01	0.38	11.59	1.45			
IH 635 Eastbound	01:10:00	Car	4343	100.00	20049.91	4.62	4426.37	1.02	17874.46	4.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4343	100.00	20049.91	4.62	4426.37	1.02	17874.46	4.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	01:10:00	Car	2755	100.00	9184.31	3.33	551.01	0.20	9853.00	3.58			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2755	100.00	9184.31	3.33	551.01	0.20	9853.00	3.58			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	01:10:00	Car	782	100.00	2435.90	3.11	132.43	0.17	2657.10	3.40			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	782	100.00	2435.90	3.11	132.43	0.17	2657.10	3.40			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	01:10:00	Car	1107	100.00	3676.30	3.32	234.64	0.21	3935.36	3.55			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1107	100.00	3676.30	3.32	234.64	0.21	3935.36	3.55			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	01:10:00	Car	11868	100.00	18795.70	1.58	5433.58	0.46	9063.90	0.76			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11868	100.00	18836.10	1.59	5447.57	0.46	9082.61	0.77			Truck	18	N/A	40.40	2.24	13.98	0.78	18.71	1.04			
US 75 Frontage Rd Southbound	01:10:00	Car	11373	100.00	17762.59	1.56	4024.96	0.35	9131.40	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	11373	100.00	17782.60	1.56	4029.87	0.35	9142.01	0.80			Truck	15	N/A	20.00	1.33	4.92	0.33	10.61	0.71			
US 75 HOV Northbound	01:10:00	Car	92	100.00	533.60	5.80	13.10	0.14	550.48	5.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	92	100.00	533.60	5.80	13.10	0.14	550.48	5.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	01:10:00	Car	76	100.00	434.00	5.71	16.42	0.22	436.56	5.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	76	100.00	434.00	5.71	16.42	0.22	436.56	5.74			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	01:10:00	Car	6928	100.00	44762.98	6.46	9712.54	1.40	39318.85	5.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6928	100.00	44805.39	6.47	9717.90	1.40	39360.30	5.68			Truck	5	N/A	42.40	8.48	5.36	1.07	41.45	8.29			
US 75 Southbound	01:10:00	Car	6315	100.00	38355.12	6.07	3578.33	0.57	39391.12	6.24			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	6315	100.00	38402.22	6.08	3581.61	0.57	39440.91	6.25			Truck	9	N/A	47.10	5.23	3.27	0.36	49.78	5.53			
